;solar;wind;cons;market;spot
2019-03-17 01:00:00+01:00;00.00;325.177.086;42993.0;2,558046742;-3,34
2019-03-17 02:00:00+01:00;00.00;329.052.241;41874.0;0,944967551;-9,33
2019-03-17 03:00:00+01:00;00.00;331.754.215;41541.0;-0,681941059;-13,53
2019-03-17 04:00:00+01:00;00.00;333.776.908;41722.0;-0,423524632;-6,23
2019-03-17 05:00:00+01:00;00.00;343.588.452;41644.0;0,157748995;-9,9
2019-03-17 06:00:00+01:00;264.00.00;350.851.361;41193.0;0,163791821;-11,37
2019-03-17 07:00:00+01:00;2932.00.00;355.169.887;42917.0;-0,030914806;-11,26
2019-03-17 08:00:00+01:00;6978.00.00;363.240.067;46434.0;2,228998551;-9,93
2019-03-17 09:00:00+01:00;10934.0;365.334.493;49972.0;2,533789201;-8,53
2019-03-17 10:00:00+01:00;14044.0;362.488.998;52253.0;1,473460311;-6,66
2019-03-17 11:00:00+01:00;15887.0;370.875.511;54539.0;1,571356584;-0,75
2019-03-17 12:00:00+01:00;16270.0;374.935.002;54115.0;1,312330248;-7,06
2019-03-17 13:00:00+01:00;15172.0;374.769.684;52361.0;0,234030696;-9,99
2019-03-17 14:00:00+01:00;12739.0;368.882.723;51591.0;-0,63507389;-17,36
2019-03-17 15:00:00+01:00;9292.00.00;355.371.394;51339.0;2,410672868;-20,23
2019-03-17 16:00:00+01:00;5391.00.00;33.417.614;51618.0;9,148401021;-10,01
2019-03-17 17:00:00+01:00;1955.00.00;321.572.164;53118.0;22,84176038;5,33
2019-03-17 18:00:00+01:00;172.00.00;306.430.619;56837.0;33,64285606;28,87
2019-03-17 19:00:00+01:00;00.00;289.500.615;58308.0;37,41271528;36,66
2019-03-17 20:00:00+01:00;00.00;292.310.247;55380.0;35,05246482;30,64
2019-03-17 21:00:00+01:00;00.00;294.986.342;53387.0;24,89620948;23,34
2019-03-17 22:00:00+01:00;00.00;297.113.792;52952.0;26,84069734;25,94
2019-03-17 23:00:00+01:00;00.00;297.547.719;50003.0;20,69045852;17,22
2019-03-18 00:00:00+01:00;00.00;297.855.841;47870.0;19,72869634;17,65
2019-03-18 01:00:00+01:00;00.00;300.767.486;46214.0;16,15588737;12,86
2019-03-18 02:00:00+01:00;00.00;297.734.131;45390.0;15,71174826;14,27
2019-03-18 03:00:00+01:00;00.00;294.984.975;45816.0;16,91759138;14,45
2019-03-18 04:00:00+01:00;00.00;292.351.817;47642.0;17,15075017;6,03
2019-03-18 05:00:00+01:00;00.00;292.777.268;51547.0;20,21756518;22,51
2019-03-18 06:00:00+01:00;281.00.00;292.874.992;59726.0;43,69045707;41,27
2019-03-18 07:00:00+01:00;2787.00.00;292.464.974;65086.0;47,50169232;46,37
2019-03-18 08:00:00+01:00;6516.00.00;304.615.423;67639.0;43,98993484;44,13
2019-03-18 09:00:00+01:00;10165.0;314.010.187;68845.0;45,01669204;41,2
2019-03-18 10:00:00+01:00;13037.0;321.092.513;69967.0;42,13242288;33,18
2019-03-18 11:00:00+01:00;14743.0;317.059.744;71324.0;41,02157908;32,03
2019-03-18 12:00:00+01:00;15103.0;311.949.058;70919.0;40,95019231;27,71
2019-03-18 13:00:00+01:00;14098.0;30.483.829;70230.0;39,2043458;24,32
2019-03-18 14:00:00+01:00;11856.0;305.510.318;69348.0;40,74442107;24,93
2019-03-18 15:00:00+01:00;8674.00.00;304.894.724;68583.0;39,40439891;24,5
2019-03-18 16:00:00+01:00;5061.00.00;302.973.503;67547.0;39,42293651;35,57
2019-03-18 17:00:00+01:00;1864.00.00;284.216.989;68090.0;45,21670434;41,95
2019-03-18 18:00:00+01:00;173.00.00;262.568.335;70043.0;47,46736885;45,74
2019-03-18 19:00:00+01:00;00.00;23.896.675;71032.0;52,42047074;48,44
2019-03-18 20:00:00+01:00;00.00;226.292.427;67347.0;48,03976055;45,64
2019-03-18 21:00:00+01:00;00.00;21.402.784;63367.0;43,58985157;42,96
2019-03-18 22:00:00+01:00;00.00;202.463.526;60323.0;42,67770568;41,7
2019-03-18 23:00:00+01:00;00.00;193.858.237;55986.0;37,15403986;36,77
2019-03-19 00:00:00+01:00;00.00;168.543.381;52741.0;36,6813156;39,08
2019-03-19 01:00:00+01:00;00.00;163.176.084;50915.0;37,03830486;38,49
2019-03-19 02:00:00+01:00;00.00;156.605.153;49967.0;36,74628807;37,45
2019-03-19 03:00:00+01:00;00.00;15.028.159;50417.0;36,20173749;36,47
2019-03-19 04:00:00+01:00;00.00;14439.49;51907.0;36,28421081;36,42
2019-03-19 05:00:00+01:00;00.00;134.221.773;55143.0;38,68219761;40,29
2019-03-19 06:00:00+01:00;365.00.00;12.430.682;62069.0;43,1752156;46,96
2019-03-19 07:00:00+01:00;3343.00.00;114.566.103;66654.0;45,95678614;51,27
2019-03-19 08:00:00+01:00;7687.00.00;102.652.534;68636.0;50,11812116;54,38
2019-03-19 09:00:00+01:00;11926.0;91.416.988;69246.0;46,2503165;49,69
2019-03-19 10:00:00+01:00;15260.0;81.928.357;70006.0;42,12836738;46,31
2019-03-19 11:00:00+01:00;17240.0;7.710.344;71228.0;40,40165676;44,55
2019-03-19 12:00:00+01:00;17659.0;73.593.618;71084.0;39,99047402;43,31
2019-03-19 13:00:00+01:00;16495.0;71.527.173;70939.0;39,17760904;42,89
2019-03-19 14:00:00+01:00;13894.0;66.650.105;69984.0;37,93909815;42,48
2019-03-19 15:00:00+01:00;10197.0;63.209.337;69225.0;38,862441;43,74
2019-03-19 16:00:00+01:00;5992.00.00;60.672.958;68173.0;40,3152083;44,61
2019-03-19 17:00:00+01:00;2247.00.00;48.569.977;68202.0;44,09406291;48,96
2019-03-19 18:00:00+01:00;223.00.00;40.293.594;69755.0;48,54512001;55,17
2019-03-19 19:00:00+01:00;00.00;36.264.834;70809.0;52,18026973;60,73
2019-03-19 20:00:00+01:00;00.00;37.951.421;67208.0;45,7130548;52,55
2019-03-19 21:00:00+01:00;00.00;43.011.151;63429.0;41,67869531;46,46
2019-03-19 22:00:00+01:00;00.00;51.648.997;60395.0;40,38026416;44,72
2019-03-19 23:00:00+01:00;00.00;57.447.752;56425.0;37,41876453;41,08
2019-03-20 00:00:00+01:00;00.00;70.187.379;52831.0;38,80742483;38,28
2019-03-20 01:00:00+01:00;00.00;85.066.071;51009.0;35,09235731;36,3
2019-03-20 02:00:00+01:00;00.00;86.827.448;50029.0;34,28232974;35,05
2019-03-20 03:00:00+01:00;00.00;90.003.661;50424.0;33,95372225;34,33
2019-03-20 04:00:00+01:00;00.00;94.777.807;51871.0;35,87180619;34,69
2019-03-20 05:00:00+01:00;00.00;99.815.277;55065.0;37,96423228;37,2
2019-03-20 06:00:00+01:00;499.00.00;106.035.756;61940.0;40,73012107;43,66
2019-03-20 07:00:00+01:00;4206.00.00;113.409.548;66562.0;44,12856633;46,89
2019-03-20 08:00:00+01:00;9475.00.00;108.276.238;68572.0;42,73630966;43,85
2019-03-20 09:00:00+01:00;14571.0;103.980.799;69193.0;39,44941189;42,88
2019-03-20 10:00:00+01:00;18556.0;99.929.864;69936.0;37,09037972;39,19
2019-03-20 11:00:00+01:00;20902.0;106.217.333;71022.0;37,56102806;39,86
2019-03-20 12:00:00+01:00;21370.0;112.353.091;70653.0;35,06621299;37,59
2019-03-20 13:00:00+01:00;19938.0;118.545.828;70247.0;34,69693374;37,47
2019-03-20 14:00:00+01:00;16790.0;115.610.819;69202.0;34,03985367;38,16
2019-03-20 15:00:00+01:00;12336.0;112.953.847;68375.0;35,84703349;40,36
2019-03-20 16:00:00+01:00;7280.00.00;110.793.839;67330.0;38,60253705;42,1
2019-03-20 17:00:00+01:00;2770.00.00;101.615.436;67483.0;41,82039299;45,49
2019-03-20 18:00:00+01:00;306.00.00;93.741.586;69252.0;45,62927164;51,08
2019-03-20 19:00:00+01:00;00.00;8.778.912;70410.0;52,09610945;55,55
2019-03-20 20:00:00+01:00;00.00;87.954.192;66930.0;45,32028174;49,01
2019-03-20 21:00:00+01:00;00.00;88.641.623;63124.0;41,51753242;44,24
2019-03-20 22:00:00+01:00;00.00;89.820.109;59961.0;39,68488304;42,97
2019-03-20 23:00:00+01:00;00.00;90.481.265;55971.0;38,289516;39,76
2019-03-21 00:00:00+01:00;00.00;101.393.299;51099.0;34,78733341;35,47
2019-03-21 01:00:00+01:00;00.00;102.202.476;49635.0;34,21324675;34,7
2019-03-21 02:00:00+01:00;00.00;10.419.455;48743.0;33,9581445;33,51
2019-03-21 03:00:00+01:00;00.00;106.267.988;49417.0;33,67713466;33,04
2019-03-21 04:00:00+01:00;00.00;108.797.314;51088.0;34,5584004;33,1
2019-03-21 05:00:00+01:00;00.00;110.462.887;54683.0;37,79240758;35,93
2019-03-21 06:00:00+01:00;553.00.00;113.333.922;62184.0;45,47445214;44,03
2019-03-21 07:00:00+01:00;4380.00.00;117.493.708;66715.0;48,17617545;46,25
2019-03-21 08:00:00+01:00;9712.00.00;117.653.504;68164.0;43,42815811;44,91
2019-03-21 09:00:00+01:00;14865.0;119.396.062;68290.0;38,33814231;41,28
2019-03-21 10:00:00+01:00;18897.0;121.709.166;69107.0;33,69352082;38,5
2019-03-21 11:00:00+01:00;21278.0;12.829.685;69681.0;30,69264767;35,89
2019-03-21 12:00:00+01:00;21762.0;134.265.604;68643.0;29,19996396;35,43
2019-03-21 13:00:00+01:00;20327.0;139.560.818;68117.0;28,35104919;34,5
2019-03-21 14:00:00+01:00;17154.0;131.894.903;67076.0;29,90881817;34,61
2019-03-21 15:00:00+01:00;12652.0;124.199.003;65851.0;32,12714078;36,81
2019-03-21 16:00:00+01:00;7524.00.00;117.030.806;64663.0;36,20265221;39,27
2019-03-21 17:00:00+01:00;2914.00.00;103.280.634;65084.0;44,25658334;43,4
2019-03-21 18:00:00+01:00;343.00.00;91.645.601;67136.0;49,00615386;46,7
2019-03-21 19:00:00+01:00;00.00;8.290.856;68808.0;56,82328461;55
2019-03-21 20:00:00+01:00;00.00;78.722.074;65704.0;50,17669372;47,53
2019-03-21 21:00:00+01:00;00.00;75.631.115;61949.0;44,27497797;43,92
2019-03-21 22:00:00+01:00;00.00;73.420.629;58851.0;44,35584381;41,94
2019-03-21 23:00:00+01:00;00.00;67.634.094;54606.0;41,27860553;39,28
2019-03-22 00:00:00+01:00;00.00;48.424.977;51433.0;36,39970151;39
2019-03-22 01:00:00+01:00;00.00;43.578.272;49610.0;34,32963609;35,95
2019-03-22 02:00:00+01:00;00.00;37.907.401;48951.0;34,91626285;36,69
2019-03-22 03:00:00+01:00;00.00;33.624.745;49502.0;35,67361811;36,39
2019-03-22 04:00:00+01:00;00.00;31.060.762;50817.0;36,43594945;36,28
2019-03-22 05:00:00+01:00;00.00;28.012.353;54543.0;42,10317848;39,95
2019-03-22 06:00:00+01:00;664.00.00;27.657.191;61437.0;49,6027177;46,01
2019-03-22 07:00:00+01:00;4740.00.00;29.674.605;66234.0;53,20256726;50,98
2019-03-22 08:00:00+01:00;10320.0;26.649.311;68333.0;51,25138799;49,2
2019-03-22 09:00:00+01:00;15684.0;26.402.082;68390.0;48,10011607;44,97
2019-03-22 10:00:00+01:00;19871.0;28.440.317;68644.0;43,36138481;40,41
2019-03-22 11:00:00+01:00;22334.0;29.730.472;68661.0;38,59926904;36,57
2019-03-22 12:00:00+01:00;22822.0;31.594.528;67849.0;34,25364587;35
2019-03-22 13:00:00+01:00;21313.0;33.997.705;66538.0;33,03883965;34,3
2019-03-22 14:00:00+01:00;17994.0;34.866.568;64442.0;32,97685212;34,46
2019-03-22 15:00:00+01:00;13292.0;36.445.199;62852.0;34,19891907;35
2019-03-22 16:00:00+01:00;7936.00.00;38.972.426;61844.0;38,0638636;37,78
2019-03-22 17:00:00+01:00;3108.00.00;4.364.882;62227.0;43,26424017;44,05
2019-03-22 18:00:00+01:00;383.00.00;51.915.552;64448.0;47,96882828;46,91
2019-03-22 19:00:00+01:00;00.00;64.370.604;65766.0;47,10505186;50,17
2019-03-22 20:00:00+01:00;00.00;72.195.439;62437.0;39,77578423;46
2019-03-22 21:00:00+01:00;00.00;8.337.312;58823.0;38,64103374;40,61
2019-03-22 22:00:00+01:00;00.00;97.877.407;56064.0;37,54432777;39,9
2019-03-22 23:00:00+01:00;00.00;96.374.215;52109.0;35,41132185;37,12
2019-03-23 00:00:00+01:00;00.00;105.504.647;48887.0;34,35507586;35,53
2019-03-23 01:00:00+01:00;00.00;105.424.699;46457.0;33,41596467;34,94
2019-03-23 02:00:00+01:00;00.00;9.993.813;45420.0;32,06628658;34,9
2019-03-23 03:00:00+01:00;00.00;94.590.765;45555.0;32,50712777;33,1
2019-03-23 04:00:00+01:00;00.00;89.647.687;45858.0;33,19236318;33,05
2019-03-23 05:00:00+01:00;00.00;84.154.979;46391.0;34,42016366;34,6
2019-03-23 06:00:00+01:00;730.00.00;80.245.776;47115.0;34,17578523;36,64
2019-03-23 07:00:00+01:00;4597.00.00;77.945.255;49925.0;35,79522397;38,86
2019-03-23 08:00:00+01:00;9785.00.00;7.248.756;53357.0;40,05304717;38,43
2019-03-23 09:00:00+01:00;14732.0;69.759.604;55709.0;40,55889396;37,38
2019-03-23 10:00:00+01:00;18569.0;68.832.763;56578.0;38,08497761;34,53
2019-03-23 11:00:00+01:00;20806.0;77.719.841;57364.0;36,07291632;31,95
2019-03-23 12:00:00+01:00;21218.0;87.567.972;56801.0;33,37132135;29,82
2019-03-23 13:00:00+01:00;19789.0;98.050.817;54936.0;32,03295345;29,06
2019-03-23 14:00:00+01:00;16698.0;100.269.529;53053.0;30,90142901;28,25
2019-03-23 15:00:00+01:00;12338.0;104.055.252;52036.0;30,63767478;29,52
2019-03-23 16:00:00+01:00;7383.00.00;109.569.151;51563.0;30,17514805;31,38
2019-03-23 17:00:00+01:00;2907.00.00;102.281.019;52708.0;36,75227429;37
2019-03-23 18:00:00+01:00;382.00.00;97.979.844;55387.0;39,46686281;41,05
2019-03-23 19:00:00+01:00;00.00;96.953.233;57333.0;43,32707096;44,99
2019-03-23 20:00:00+01:00;00.00;86.051.189;54307.0;40,45470374;42,25
2019-03-23 21:00:00+01:00;00.00;77.166.861;51312.0;37,34333006;39,1
2019-03-23 22:00:00+01:00;00.00;70.305.554;49413.0;39,7325046;40,35
2019-03-23 23:00:00+01:00;00.00;6.380.357;46368.0;38,07415471;37,93
2019-03-24 00:00:00+01:00;00.00;49.824.926;43170.0;34,3424497;39,15
2019-03-24 01:00:00+01:00;00.00;46.452.578;41420.0;32,59929306;36,05
2019-03-24 02:00:00+01:00;00.00;40.328.024;40471.0;31,16896164;34,45
2019-03-24 03:00:00+01:00;00.00;35.604.996;40200.0;29,59375158;33,61
2019-03-24 04:00:00+01:00;00.00;32.065.703;40398.0;29,10138889;33,85
2019-03-24 05:00:00+01:00;00.00;2.716.529;40692.0;28,70197052;34,2
2019-03-24 06:00:00+01:00;681.00.00;2.376.948;40563.0;29,69472696;34,32
2019-03-24 07:00:00+01:00;3965.00.00;2.168.956;42125.0;29,51745766;34,98
2019-03-24 08:00:00+01:00;8343.00.00;19.152.131;45490.0;30,50717357;36,6
2019-03-24 09:00:00+01:00;12516.0;19.679.495;48399.0;30,233485;35,81
2019-03-24 10:00:00+01:00;15759.0;22.567.893;50098.0;26,47320099;33,78
2019-03-24 11:00:00+01:00;17659.0;31.626.397;52064.0;25,61521437;32,01
2019-03-24 12:00:00+01:00;18024.0;44.421.454;51564.0;23,40558643;31,1
2019-03-24 13:00:00+01:00;16836.0;61.737.674;50107.0;17,41337866;25,08
2019-03-24 14:00:00+01:00;14243.0;76.090.976;48448.0;15,10247683;24,13
2019-03-24 15:00:00+01:00;10570.0;92.863.392;47596.0;14,47078032;23,79
2019-03-24 16:00:00+01:00;6378.00.00;112.123.547;47132.0;19,57290699;25,1
2019-03-24 17:00:00+01:00;2560.00.00;11.394.931;48791.0;28,89075545;33,02
2019-03-24 18:00:00+01:00;351.00.00;117.599.037;51836.0;35,91027367;39,37
2019-03-24 19:00:00+01:00;00.00;123.900.453;54834.0;39,20655937;42,6
2019-03-24 20:00:00+01:00;00.00;135.278.905;53332.0;37,36124231;39,33
2019-03-24 21:00:00+01:00;00.00;149.317.754;51663.0;35,0499242;36,34
2019-03-24 22:00:00+01:00;00.00;16.542.294;51155.0;30,46192898;34,47
2019-03-24 23:00:00+01:00;00.00;177.036.396;48145.0;24,72258994;29,99
2019-03-25 00:00:00+01:00;00.00;17.796.488;44025.0;22,10122771;24,34
2019-03-25 01:00:00+01:00;00.00;192.026.078;42675.0;23,19384658;22,5
2019-03-25 02:00:00+01:00;00.00;205.960.506;42300.0;21,82233431;23,01
2019-03-25 03:00:00+01:00;00.00;22118.89;42770.0;20,67842072;20,89
2019-03-25 04:00:00+01:00;00.00;236.328.126;44549.0;21,29819822;21,57
2019-03-25 05:00:00+01:00;00.00;246.177.815;49286.0;22,37628505;26,05
2019-03-25 06:00:00+01:00;668.00.00;256.992.977;58087.0;32,82188252;34,45
2019-03-25 07:00:00+01:00;3635.00.00;268.198.537;63617.0;38,10687286;38,39
2019-03-25 08:00:00+01:00;7526.00.00;27.616.985;66295.0;38,10684089;39,17
2019-03-25 09:00:00+01:00;11228.0;282.435.486;66697.0;32,05386044;29,93
2019-03-25 10:00:00+01:00;14099.0;287.142.957;67452.0;28,10376223;29,96
2019-03-25 11:00:00+01:00;15776.0;289.206.611;68048.0;23,10913753;30,79
2019-03-25 12:00:00+01:00;16090.0;288.364.713;67559.0;21,49159328;30,06
2019-03-25 13:00:00+01:00;15028.0;285.156.351;67331.0;20,09099912;31,33
2019-03-25 14:00:00+01:00;12719.0;289.866.269;66221.0;21,94510375;29,25
2019-03-25 15:00:00+01:00;9452.00.00;293.513.722;65355.0;27,12967185;29,67
2019-03-25 16:00:00+01:00;5722.00.00;296.088.368;63678.0;29,38853012;28,94
2019-03-25 17:00:00+01:00;2316.00.00;276.260.041;63835.0;37,79576846;36,68
2019-03-25 18:00:00+01:00;336.00.00;254.149.654;65250.0;43,70572523;41,2
2019-03-25 19:00:00+01:00;00.00;23.135.919;67627.0;47,12562808;46,45
2019-03-25 20:00:00+01:00;00.00;221.399.808;64712.0;43,40230441;42,87
2019-03-25 21:00:00+01:00;00.00;21.140.513;60985.0;40,06776803;39,81
2019-03-25 22:00:00+01:00;00.00;201.227.399;57547.0;40,11204027;39,99
2019-03-25 23:00:00+01:00;00.00;195.099.121;53289.0;37,46252329;37,56
2019-03-26 00:00:00+01:00;00.00;161.716.308;50023.0;26,57171362;33,25
2019-03-26 01:00:00+01:00;00.00;155.626.686;48232.0;29,21509341;30,79
2019-03-26 02:00:00+01:00;00.00;158.070.744;47477.0;28,70810108;30,07
2019-03-26 03:00:00+01:00;00.00;161.089.683;47943.0;28,19699566;30,01
2019-03-26 04:00:00+01:00;00.00;16.482.628;49337.0;28,30138397;30,03
2019-03-26 05:00:00+01:00;00.00;171.887.736;53070.0;31,32428874;32,5
2019-03-26 06:00:00+01:00;533.00.00;180.523.377;60271.0;35,51889799;39
2019-03-26 07:00:00+01:00;2684.00.00;190.442.744;65218.0;41,26550017;42,8
2019-03-26 08:00:00+01:00;5452.00.00;217.067.901;67544.0;40,00066373;42,75
2019-03-26 09:00:00+01:00;8068.00.00;241.596.971;67969.0;39,35813397;35,9
2019-03-26 10:00:00+01:00;10087.0;262.294.924;68755.0;34,11718524;32,54
2019-03-26 11:00:00+01:00;11258.0;25.927.242;69576.0;32,14536118;32,58
2019-03-26 12:00:00+01:00;11463.0;253.642.807;68950.0;31,27044452;32,51
2019-03-26 13:00:00+01:00;10695.0;245.693.194;68516.0;31,2592179;31,78
2019-03-26 14:00:00+01:00;9047.00.00;240.516.494;67709.0;30,18080704;30,87
2019-03-26 15:00:00+01:00;6725.00.00;233.750.717;66889.0;28,31351452;31,94
2019-03-26 16:00:00+01:00;4079.00.00;225.572.565;65422.0;31,80570252;34
2019-03-26 17:00:00+01:00;1663.00.00;197.777.752;65371.0;38,94598895;39,76
2019-03-26 18:00:00+01:00;254.00.00;16.927.181;65961.0;42,43166696;43
2019-03-26 19:00:00+01:00;00.00;142.349.813;67924.0;47,45377628;49,4
2019-03-26 20:00:00+01:00;00.00;126.122.364;65229.0;42,20000359;46,41
2019-03-26 21:00:00+01:00;00.00;111.917.051;61623.0;40,52052754;43,37
2019-03-26 22:00:00+01:00;00.00;99.838.114;58185.0;40,44849662;42,28
2019-03-26 23:00:00+01:00;00.00;98.132.626;53916.0;37,51385543;38,42
2019-03-27 00:00:00+01:00;00.00;7.999.125;49827.0;34,70731496;36,62
2019-03-27 01:00:00+01:00;00.00;78.727.816;48035.0;32,71579856;34,81
2019-03-27 02:00:00+01:00;00.00;81.531.161;47279.0;31,86021338;34,27
2019-03-27 03:00:00+01:00;00.00;84.593.047;47744.0;32,13294693;33,37
2019-03-27 04:00:00+01:00;00.00;87.959.143;49149.0;32,90531767;34,14
2019-03-27 05:00:00+01:00;00.00;89.595.143;52901.0;35,48912614;36,82
2019-03-27 06:00:00+01:00;552.00.00;92.278.939;60111.0;43,71308006;42,01
2019-03-27 07:00:00+01:00;2696.00.00;9.603.249;65137.0;47,94354812;46
2019-03-27 08:00:00+01:00;5445.00.00;104.469.573;67481.0;46,85152482;47,04
2019-03-27 09:00:00+01:00;8048.00.00;114.606.023;67870.0;40,63543038;43,94
2019-03-27 10:00:00+01:00;10062.0;12.597.329;68567.0;37,67837482;41,48
2019-03-27 11:00:00+01:00;11236.0;135.233.455;69361.0;36,94008268;40,61
2019-03-27 12:00:00+01:00;11453.0;144.116.543;68692.0;36,4731734;40
2019-03-27 13:00:00+01:00;10704.0;152.367.858;68217.0;35,63010572;39,58
2019-03-27 14:00:00+01:00;9080.00.00;149.838.176;67407.0;35,90986323;38,75
2019-03-27 15:00:00+01:00;6782.00.00;146.869.649;66571.0;35,17231166;39,47
2019-03-27 16:00:00+01:00;4152.00.00;143.985.474;65118.0;36,66582151;39,18
2019-03-27 17:00:00+01:00;1731.00.00;136.562.297;64982.0;38,80632877;41,49
2019-03-27 18:00:00+01:00;283.00.00;130.489.967;65493.0;42,71691298;44,17
2019-03-27 19:00:00+01:00;00.00;126.116.406;67539.0;46,62848287;47,91
2019-03-27 20:00:00+01:00;00.00;121.538.487;64975.0;42,66426431;43,99
2019-03-27 21:00:00+01:00;00.00;117.508.143;61386.0;39,55024554;41,22
2019-03-27 22:00:00+01:00;00.00;11.396.849;57853.0;40,60776691;40,83
2019-03-27 23:00:00+01:00;00.00;10.864.964;53517.0;36,17568837;36,92
2019-03-28 00:00:00+01:00;00.00;91.807.804;50294.0;34,91124757;32,73
2019-03-28 01:00:00+01:00;00.00;89.283.409;48708.0;35,68232249;33,67
2019-03-28 02:00:00+01:00;00.00;86.531.516;48270.0;35,05629882;33,38
2019-03-28 03:00:00+01:00;00.00;8.421.105;48579.0;34,86051888;33,29
2019-03-28 04:00:00+01:00;00.00;82.449.139;49984.0;36,79220892;33,12
2019-03-28 05:00:00+01:00;00.00;76.523.064;53292.0;39,77019577;36,67
2019-03-28 06:00:00+01:00;553.00.00;71.557.288;60173.0;47,48544094;44,48
2019-03-28 07:00:00+01:00;2591.00.00;67.521.278;65507.0;49,24999544;49,13
2019-03-28 08:00:00+01:00;5190.00.00;66.715.168;67933.0;47,14942533;48,79
2019-03-28 09:00:00+01:00;7648.00.00;66.482.784;67869.0;44,03092258;46,78
2019-03-28 10:00:00+01:00;9553.00.00;66.631.042;68862.0;40,54895514;44,12
2019-03-28 11:00:00+01:00;10667.0;66.396.287;69992.0;38,39777377;43,36
2019-03-28 12:00:00+01:00;10882.0;67.536.617;69054.0;37,37946794;42,54
2019-03-28 13:00:00+01:00;10187.0;69.893.795;68562.0;38,39888277;42,39
2019-03-28 14:00:00+01:00;8666.00.00;64.734.806;67650.0;41,69106434;43,06
2019-03-28 15:00:00+01:00;6504.00.00;60.854.514;66743.0;43,44315603;44,09
2019-03-28 16:00:00+01:00;4020.00.00;58.468.315;65717.0;45,26537311;44,47
2019-03-28 17:00:00+01:00;1712.00.00;50.140.128;65016.0;46,94947083;46,98
2019-03-28 18:00:00+01:00;303.00.00;44.819.479;65703.0;48,50712367;48,16
2019-03-28 19:00:00+01:00;00.00;42.443.756;67069.0;54,02589998;52,77
2019-03-28 20:00:00+01:00;00.00;43.319.303;64527.0;46,15334841;46,61
2019-03-28 21:00:00+01:00;00.00;45.470.266;60939.0;42,7243955;43,48
2019-03-28 22:00:00+01:00;00.00;4.870.602;57360.0;41,70311881;42,38
2019-03-28 23:00:00+01:00;00.00;51.327.016;53102.0;37,28008312;39,32
2019-03-29 00:00:00+01:00;00.00;5.158.758;50077.0;34,3786188;39,28
2019-03-29 01:00:00+01:00;00.00;54.674.078;48272.0;33,18077828;34,1
2019-03-29 02:00:00+01:00;00.00;56.035.483;47527.0;32,39002475;34,44
2019-03-29 03:00:00+01:00;00.00;58.782.235;48038.0;32,36154853;34,47
2019-03-29 04:00:00+01:00;00.00;63.511.507;49268.0;31,9829671;34,99
2019-03-29 05:00:00+01:00;00.00;66.761.629;52871.0;34,61438568;38,04
2019-03-29 06:00:00+01:00;1179.00.00;71.887.079;59890.0;40,66634349;45,56
2019-03-29 07:00:00+01:00;5020.00.00;79.054.117;64830.0;44,42359155;48,44
2019-03-29 08:00:00+01:00;9833.00.00;7.746.567;67153.0;42,89543906;47,62
2019-03-29 09:00:00+01:00;14353.0;77.997.607;67165.0;38,05858051;43,07
2019-03-29 10:00:00+01:00;17834.0;80.055.976;67641.0;32,61192748;38,2
2019-03-29 11:00:00+01:00;19850.0;8.316.775;68130.0;31,08432857;34,49
2019-03-29 12:00:00+01:00;20205.0;85.313.981;66972.0;30,99440931;33,43
2019-03-29 13:00:00+01:00;18883.0;8627.84;65637.0;30,88931367;32,87
